Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,DeathsAgeUnder5,DeathsAge5To9,DeathsAge10To14,DeathsAge15To19,DeathsAge20To24,DeathsAge25To29,DeathsAge30To34,DeathsAge35To39,DeathsAge40To44,DeathsAge45To49,DeathsAge50To54,DeathsAge55To59,DeathsAge60To64,DeathsAge65To69,DeathsAge70To74,DeathsAge75To79,DeathsAge80To84,DeathsAge85To89,DeathsAge90AndOver,DeathsAllAges,MortalityRateAgeUnder5,MortalityRateAge5To9,MortalityRateAge10To14,MortalityRateAge15To19,MortalityRateAge20To24,MortalityRateAge25To29,MortalityRateAge30To34,MortalityRateAge35To39,MortalityRateAge40To44,MortalityRateAge45To49,MortalityRateAge50To54,MortalityRateAge55To59,MortalityRateAge60To64,MortalityRateAge65To69,MortalityRateAge70To74,MortalityRateAge75To79,MortalityRateAge80To84,MortalityRateAge85To89,MortalityRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedMortalityRatio,StandardisedMortalityRatioQF
S92000003,C32,Larynx,Male, ,2007,0,0,0,0,0,0,0,0,0,1,4,5,16,11,8,6,4,3,1,59,0,0,0,0,0,0,0,0,0,0.528530052,2.357878852,3.049487076,10.86779329,9.547782311,8.318342986,8.372638218,9.020996369,14.12828483,14.9298298,2.363253728,1.799018233,3.048425126,2.915031066,2.188551109, ,3.744032159, ,1.359531117,1.026329702, ,1.738854812, ,100, 
S92000003,C32,Larynx,Male, ,2008,0,0,0,0,0,0,0,0,1,4,4,11,8,18,22,13,8,4,2,95,0,0,0,0,0,0,0,0,0.505430855,2.072324111,2.31208527,6.825176214,5.202135477,15.35783762,22.4395916,17.78507422,17.6530297,17.98722907,29.76633428,3.776879455,3.055721021,4.617039277,4.784914538,3.8280931, ,5.846863901, ,2.030606773,1.630221846, ,2.474297043, ,100, 
S92000003,C32,Larynx,Male, ,2009,0,0,0,0,0,0,0,0,1,0,6,11,14,17,14,8,6,5,3,85,0,0,0,0,0,0,0,0,0.509452899,0,3.393991504,6.865902679,8.863059401,14.17292638,14.02791555,10.77586207,12.91934025,21.25217835,43.32755633,3.357069792,2.681508114,4.151068785,4.238291302,3.326856163, ,5.258399555, ,1.838885233,1.458714289, ,2.262416607, ,100, 
S92000003,C32,Larynx,Male, ,2010,0,0,0,0,0,0,0,0,0,0,2,3,9,13,20,13,8,1,1,70,0,0,0,0,0,0,0,0,0,0,1.10667825,1.8701493,5.546106633,10.66631659,19.83457961,17.11044132,16.78732557,4.191290498,12.45485116,2.747014486,2.141432557,3.470687544,3.401688634,2.63484391, ,4.264988422, ,1.35506604,1.045891498, ,1.7036665, ,100, 
S92000003,C32,Larynx,Male, ,2011,0,0,0,0,0,0,0,0,1,4,7,7,10,5,7,12,8,5,6,72,0,0,0,0,0,0,0,0,0.523908567,1.997922161,3.789991175,4.30081101,6.074300848,3.955226832,6.953826591,15.50628004,16.26611362,20.52797964,66.28369421,2.801229428,2.191789507,3.527684863,3.648727784,2.80179322, ,4.605802358, ,1.41456688,1.092071355, ,1.778149959, ,100, 
S92000003,C32,Larynx,Male, ,2012,0,0,0,0,0,0,0,0,0,0,1,4,9,11,19,14,9,3,2,72,0,0,0,0,0,0,0,0,0,0,0.531219787,2.406608547,5.703891956,8.008736804,18.6954511,17.85554861,17.67686687,12.08410537,20.31694433,2.793632071,2.185845042,3.518117249,3.451676177,2.683121789, ,4.315551468, ,1.304200407,1.009604342, ,1.63593614, ,100, 
S92000003,C32,Larynx,Male, ,2013,0,0,0,0,0,0,0,0,0,1,0,9,12,14,16,13,7,7,3,82,0,0,0,0,0,0,0,0,0,0.504930648,0,5.313966876,7.741585864,9.749303621,15.47508511,16.20341518,13.39559094,27.48007694,29.08103916,3.170086752,2.521264071,3.934913524,3.841252025,3.032223792, ,4.744502368, ,1.523218597,1.199578999, ,1.884925276, ,100, 
S92000003,C32,Larynx,Male, ,2014,0,0,0,0,0,0,1,0,0,2,4,3,5,20,18,11,11,8,3,86,0,0,0,0,0,0,0.595631638,0,0,1.021147975,2.057412084,1.733653096,3.244372636,13.54664788,16.95122755,13.42085357,20.51396815,30.0989503,27.30499681,3.312112704,2.649262641,4.090432245,3.92840965,3.122459047, ,4.825493197, ,1.527609761,1.207315332, ,1.885018582, ,100, 
S92000003,C32,Larynx,Male, ,2015,0,0,0,0,0,0,0,0,0,1,3,12,11,15,18,18,13,8,1,100,0,0,0,0,0,0,0,0,0,0.522016026,1.521128475,6.776942582,7.131419088,9.901839762,16.6787124,21.76462764,23.62777172,29.49200029,8.754267706,3.830729267,3.116834226,4.659193187,4.381145415,3.55374651, ,5.293837482, ,1.746860974,1.40559748, ,2.124655876, ,100, 
S92000003,C32,Larynx,Male, ,2016,0,0,0,0,0,0,0,0,0,3,3,6,5,18,21,11,15,6,3,91,0,0,0,0,0,0,0,0,0,1.583765349,1.519533604,3.319740839,3.196808307,11.72890589,18.77195648,13.33090953,26.68991655,21.21115707,24.96463344,3.463364266,2.788484866,4.252243857,3.976808213,3.186387884, ,4.853486211, ,1.537381,1.22222159, ,1.888145968, ,100, 
S92000003,C32,Larynx,Male, ,2017,0,0,0,0,0,0,0,0,0,1,3,6,14,18,16,14,13,7,5,97,0,0,0,0,0,0,0,0,0,0.539199827,1.519926233,3.250147611,8.753391939,12.21390621,13.07691679,16.7442083,22.79342147,23.75941891,40.3616403,3.673824944,2.979224542,4.481754874,4.205824172,3.391281552, ,5.10672073, ,1.641223771,1.314387949, ,2.003804377, ,100, 
S92000003,C32,Larynx,Female, ,1992,0,0,0,0,0,0,0,0,1,1,1,2,2,5,6,3,4,1,0,26,0,0,0,0,0,0,0,0,0.580956254,0.616177114,0.694338365,1.418892554,1.420827916,3.75959637,5.078935117,3.172723042,5.649877115,2.578582295,0,0.984718681,0.643250936,1.442841023,1.077439852,0.702832176, ,1.530793217, ,0.503444593,0.31287638, ,0.738606411, ,100, 
S92000003,C32,Larynx,Female, ,1993,0,0,0,0,0,0,0,0,0,0,0,1,3,2,6,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0.705412631,2.148366168,1.514531934,4.920291281,4.434491475,0,0,0,0.605134338,0.34588656,0.982700253,0.68144727, ,z, ,z,0.30233785, ,z, ,z,100, 
S92000003,C32,Larynx,Female, ,1994,0,0,0,0,0,0,0,0,0,1,0,6,4,7,5,3,4,1,0,31,0,0,0,0,0,0,0,0,0,0.580032946,0,4.209167567,2.889651436,5.325097183,3.993418846,3.477897958,5.632930109,2.48589256,0,1.170311242,0.795169709,1.661163391,1.297356131,0.880212409, ,1.79413194, ,0.629853976,0.413919424, ,0.890394364, ,100, 
S92000003,C32,Larynx,Female, ,1995,0,0,0,0,0,0,0,0,0,0,2,1,5,4,4,3,2,0,0,21,0,0,0,0,0,0,0,0,0,0,1.353757014,0.70101156,3.63871888,3.044418059,3.30131062,3.332814895,2.811160306,0,0,0.792352067,0.490478418,1.211194302,0.894752003,0.553120993, ,1.317214963, ,0.446019773,0.265004187, ,0.673389426, ,100, 
S92000003,C32,Larynx,Female, ,1996,0,0,0,0,0,0,0,0,0,2,0,3,3,6,4,3,2,1,1,25,0,0,0,0,0,0,0,0,0,1.119150341,0,2.122736632,2.194185409,4.588839941,3.355648395,3.216330381,2.847623658,2.399808015,5.068166844,0.945118839,0.61163108,1.395181848,1.054660741,0.681524458, ,1.507959477, ,0.50729187,0.315167949, ,0.74440322, ,100, 
S92000003,C32,Larynx,Female, ,1997,0,0,0,0,0,0,0,0,0,0,2,1,3,5,3,3,0,2,0,19,0,0,0,0,0,0,0,0,0,0,1.242869039,0.70847119,2.204731353,3.817697318,2.551541131,3.087340873,0,4.748112625,0,0.719419557,0.433137569,1.123462755,0.797601075, ,z, ,z,0.39116013, ,z, ,z,100, 
S92000003,C32,Larynx,Female, ,1998,0,0,0,0,0,0,0,0,1,3,0,4,5,4,5,3,0,0,1,26,0,0,0,0,0,0,0,0,0.554028898,1.781599639,0,2.802396049,3.652487709,3.061591568,4.275623814,2.985074627,0,0,4.787896198,0.985565633,0.643804193,1.444082004,1.114249677,0.727467356, ,1.582173855, ,0.613429099,0.389501142, ,0.887395905, ,100, 
S92000003,C32,Larynx,Female, ,1999,0,0,0,0,0,0,0,0,0,1,2,2,2,4,5,4,4,2,2,28,0,0,0,0,0,0,0,0,0,0.596039911,1.173467891,1.384159677,1.452643812,3.082447772,4.289231456,3.866191125,6.369933912,4.699027301,9.271707385,1.062451265,0.70599115,1.535537892,1.16208923,0.771423659, ,1.631519631, ,0.487862765,0.306611473, ,0.710529472, ,100, 
S92000003,C32,Larynx,Female, ,2000,0,0,0,0,0,0,0,0,0,0,0,4,5,1,7,2,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2.75442257,3.625658057,0.77381413,5.987102072,1.993103861,4.535764503,0,0,0.836179511,0.524029248,1.265985829,0.931610098,0.583426754, ,1.359957046, ,0.440769552,0.265569795, ,0.659632122, ,100, 
S92000003,C32,Larynx,Female, ,2001,0,0,0,0,0,0,0,0,0,1,0,4,5,1,3,5,1,1,0,21,0,0,0,0,0,0,0,0,0,0.584853465,0,2.699802239,3.651527434,0.773939896,2.56546204,5.029068013,1.446006131,2.340385696,0,0.798337329,0.49418339,1.220343412,0.87877699,0.543458038, ,1.293369935, ,0.428797569,0.252440325, ,0.651112094, ,100, 
S92000003,C32,Larynx,Female, ,2002,0,0,0,0,0,0,0,0,0,2,2,6,1,2,4,0,2,0,0,19,0,0,0,0,0,0,0,0,0,1.139938899,1.176242259,3.778527886,0.729740577,1.552879427,3.393281303,0,2.695272492,0,0,0.722335409,0.434893103,1.128016219,0.773975674, ,z, ,z,0.435467557, ,z, ,z,100, 
S92000003,C32,Larynx,Female, ,2003,0,0,0,0,0,0,0,0,0,0,0,1,4,7,3,5,3,1,3,27,0,0,0,0,0,0,0,0,0,0,0,0.608191118,2.881657529,5.395364611,2.542480614,5.12295082,3.934065069,2.495259008,14.07723711,1.026461805,0.676444798,1.493448035,1.117771874,0.735310391, ,1.57904695, ,0.455784518,0.28568084, ,0.664981449, ,100, 
S92000003,C32,Larynx,Female, ,2004,0,0,0,0,0,0,0,0,0,2,1,1,5,1,4,3,6,1,0,24,0,0,0,0,0,0,0,0,0,1.082133968,0.598018168,0.59243461,3.547835466,0.765257318,3.400608709,3.072133699,7.670672462,2.578382838,0,0.909884646,0.582980261,1.353836229,0.934436517,0.596915297, ,1.346379764, ,0.428741299,0.256402214, ,0.644661789, ,100, 
S92000003,C32,Larynx,Female, ,2005,0,0,0,0,0,0,0,0,0,1,2,3,4,2,3,5,2,3,0,25,0,0,0,0,0,0,0,0,0,0.527877195,1.188332947,1.734775896,2.818191426,1.526251526,2.552974215,5.07959729,2.641658962,7.147962831,0,0.943781574,0.610765673,1.393207781,0.990023981,0.639786462, ,1.415496307, ,0.457464222,0.280997704, ,0.676237509, ,100, 
S92000003,C32,Larynx,Female, ,2006,0,0,0,0,0,0,0,0,0,0,0,3,2,5,4,6,3,2,0,25,0,0,0,0,0,0,0,0,0,0,0,1.707076972,1.381578038,3.84290216,3.401591945,6.083218428,4.023443263,4.454739843,0,0.940563533,0.608683126,1.388457318,0.986029818,0.636963334, ,1.410144675, ,0.4026771,0.248940773, ,0.592785259, ,100, 
S92000003,C32,Larynx,Female, ,2007,0,0,0,0,0,0,1,0,0,0,2,4,0,2,0,3,1,0,0,13,0,0,0,0,0,0,0.627990806,0,0,0,1.140205351,2.366065883,0,1.534024667,0,3.001620875,1.352996888,0,0,0.486264523,0.258915379,0.831527144,0.512689173, ,z, ,z,0.272134284, ,z, ,z,100, 
S92000003,C32,Larynx,Female, ,2008,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,6,3,2,0,19,0,0,0,0,0,0,0,0,0,0,0,1.201114634,1.861146094,0.756435374,1.682722645,5.973002031,4.059649788,4.16918555,0,0.706951491,0.425630979,1.103992325,0.718430404, ,z, ,z,0.273207859, ,z, ,z,100, 
S92000003,C32,Larynx,Female, ,2009,0,0,0,0,0,0,0,1,0,1,2,0,0,1,2,1,3,3,3,17,0,0,0,0,0,0,0,0.542864588,0,0.48600311,1.085045897,0,0,0.745951349,1.668627304,0.99464879,4.032637479,6.112220366,13.79500621,0.629645954,0.366791971,1.008124167,0.642667897, ,z, ,z,0.244200651, ,z, ,z,100, 
S92000003,C32,Larynx,Female, ,2010,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,6,3,4,1,24,0,0,0,0,0,0,0,0,0,0,0,1.797989847,0.591582958,2.2204623,2.494595044,5.933368274,3.974457487,8.378191567,4.119634176,0.884310453,0.566594393,1.315783858,0.90278488,0.57702148, ,1.300287539, ,0.326008678,0.196695376, ,0.487461866, ,100, 
S92000003,C32,Larynx,Female, ,2011,0,0,0,0,0,0,0,1,0,0,1,3,3,6,3,5,4,4,1,31,0,0,0,0,0,0,0,0.582641932,0,0,0.519156889,1.77342697,1.745860855,4.3478891,2.506202852,4.913715162,5.248379563,8.417862705,3.82892369,1.135697538,0.771651377,1.612032001,1.153909638,0.782610679, ,1.596153746, ,0.491578899,0.317398239, ,0.703250513, ,100, 
S92000003,C32,Larynx,Female, ,2012,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,2,4,4,1,21,0,0,0,0,0,0,0,0,0,0,0.509006877,0,1.213327186,2.021631457,3.335723935,1.95710036,5.147143978,8.421761833,3.695354939,0.767456904,0.475067919,1.173139401,0.75664863,0.467037647, ,1.114999383, ,0.280184969,0.161838018, ,0.43047894, ,100, 
S92000003,C32,Larynx,Female, ,2013,0,0,0,0,0,0,0,0,0,0,0,4,4,7,3,3,3,4,0,28,0,0,0,0,0,0,0,0,0,0,0,2.25915948,2.46454141,4.551898142,2.468566915,2.903797199,3.842754486,8.409544833,0,1.021517537,0.678790985,1.476377259,1.006864517,0.668077899, ,1.414031973, ,0.449816436,0.287369605, ,0.648074881, ,100, 
S92000003,C32,Larynx,Female, ,2014,0,0,0,0,0,0,0,0,0,1,1,1,2,2,4,2,5,2,2,22,0,0,0,0,0,0,0,0,0,0.481185641,0.489677596,0.550636536,1.236881327,1.266311677,3.240230704,1.914755103,6.343487142,4.14507772,7.001575354,0.799688848,0.501160744,1.210738527,0.776992661,0.485842005, ,1.135398042, ,0.304551265,0.177297116, ,0.465666923, ,100, 
S92000003,C32,Larynx,Female, ,2015,0,0,0,0,0,0,0,0,0,0,3,2,3,3,4,5,5,1,1,27,0,0,0,0,0,0,0,0,0,0,1.441815534,1.076721813,1.843306646,1.857953279,3.215330697,4.767989625,6.303500964,2.04557542,3.52460172,0.977364598,0.644089429,1.422014176,0.958703127,0.630731972, ,1.354243095, ,0.401078172,0.251654524, ,0.584765669, ,100, 
S92000003,C32,Larynx,Female, ,2016,0,0,0,0,0,0,0,1,1,1,0,1,5,2,1,5,1,2,0,20,0,0,0,0,0,0,0,0.600654714,0.579008621,0.493026145,0,0.526083205,3.027624042,1.219088488,0.78647267,4.792439448,1.246618547,4.02487372,0,0.720150569,0.439886677,1.112214146,0.722550762,0.440397409, ,1.073422574, ,0.361669118,0.206108489, ,0.560251076, ,100, 
S92000003,C32,Larynx,Female, ,2017,0,0,0,0,0,0,0,0,0,0,1,4,4,4,6,4,2,1,1,27,0,0,0,0,0,0,0,0,0,0,0.476937679,2.058894682,2.365841974,2.53657423,4.373911078,3.822228168,2.473441423,1.975152581,3.408664826,0.969653439,0.639007726,1.410794845,0.945810546,0.622730917, ,1.335328596, ,0.427506602,0.2727502, ,0.616481417, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,1992,0,0,0,0,0,2,3,4,3,13,20,23,28,32,34,25,26,10,8,231,0,0,0,0,0,0.486318641,0.76711432,1.151238157,0.878117316,4.037542938,7.124866854,8.481764207,10.58621146,13.18424154,16.77107483,16.51364027,24.88824222,19.30017563,38.68659026,4.542219041,3.97531252,5.167292501,5.972360432,5.156236405, ,6.84756457, ,2.806402925,2.430397061, ,3.209057135, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,1993,0,0,0,0,1,1,0,0,8,14,22,24,49,46,34,27,19,13,6,264,0,0,0,0,0.259220472,0.243859615,0,0,2.382547837,4.187454387,7.751227865,8.783840661,18.64528674,19.05464125,16.19903854,18.73347811,18.04951266,24.53570889,27.6268533,5.184134976,4.577587742,5.848690852,6.908625397,6.03630036, ,7.838964619, ,3.3722792,2.956732692, ,3.814750862, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,1994,0,0,0,0,0,1,2,2,6,13,17,33,23,43,41,24,23,15,6,249,0,0,0,0,0,0.246051489,0.494410687,0.54783864,1.792939405,3.792708081,5.902716291,12.00414689,8.816077459,17.88804579,18.92365919,17.39193449,21.78092181,27.68855909,26.68801708,4.880238171,4.292846784,5.52556176,6.296235313,5.516145995, ,7.127165064, ,2.997200754,2.614237822, ,3.405958466, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,1995,0,0,0,0,1,1,1,0,6,16,36,32,38,28,53,19,21,12,6,270,0,0,0,0,0.279892521,0.25111495,0.244873572,0,1.787182328,4.561887709,12.40959951,11.61368528,14.63835557,11.65001685,25.12789149,13.10218324,19.76377582,21.45654156,25.45500827,5.290289967,4.678024396,5.960423583,6.874375085,6.041986975, ,7.759698696, ,3.442996299,3.022869509, ,3.890061966, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,1996,0,0,0,0,0,2,1,2,3,10,22,17,37,37,27,26,23,15,9,231,0,0,0,0,0,0.510954872,0.245925627,0.523379356,0.882833306,2.815529334,7.417222115,6.227129037,14.30156196,15.46796876,12.94790148,17.19201497,21.90997857,26.44569817,36.95188044,4.53635862,3.970183527,5.160625603,6.051933747,5.234069922, ,6.928300357, ,2.776359264,2.406925615, ,3.171782952, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,1997,0,0,0,0,1,0,0,3,5,12,19,32,35,30,36,32,21,16,9,251,0,0,0,0,0.310508862,0,0,0.772077558,1.439213384,3.527886473,5.970862193,11.71251629,13.56252713,12.50474138,17.47182668,20.201255,20.58964831,27.74646666,35.98992282,4.937698442,4.345687234,5.587852122,6.356690104,5.545693362, ,7.222223956, ,2.958088266,2.578930178, ,3.36287119, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,1998,0,0,0,1,1,0,2,0,5,16,23,30,30,37,41,31,16,15,7,255,0,0,0,0.314153231,0.323161293,0,0.497164917,0,1.408058035,4.787581015,6.967838879,10.85226451,11.51627057,15.43177695,19.93009882,18.84464113,16.35757663,25.55758123,26.83328861,5.022581922,4.424983913,5.678384799,6.46057112,5.640595088, ,7.335382072, ,3.080861072,2.691805764, ,3.495794142, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,1999,0,0,0,0,0,1,0,3,3,6,31,41,41,32,34,23,19,9,5,248,0,0,0,0,0,0.288993954,0,0.751717675,0.826186817,1.804153161,9.171679039,14.60264771,15.6267866,13.40544345,16.52804177,13.51637244,20.13735798,15.24364425,18.45358922,4.889638108,4.299968356,5.537588111,6.116816594,5.354209274, ,6.929457707, ,3.053881773,2.668561058, ,3.464808568, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2000,0,0,0,0,1,0,3,0,7,7,18,28,35,33,33,28,15,12,12,232,0,0,0,0,0.3229922,0,0.775728991,0,1.885247668,2.09985721,5.20437283,9.894237667,13.29605373,13.8284766,15.97490488,16.84950384,14.93503261,20.21393077,42.40882103,4.582317784,4.011599131,5.211461248,6.002993221,5.194330919, ,6.8693017, ,2.743761226,2.382858993, ,3.129740383, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2001,0,0,0,0,0,1,2,0,3,14,17,26,41,31,31,23,19,12,6,226,0,0,0,0,0,0.317576258,0.524608052,0,0.791790714,4.139464472,4.844919817,8.961252921,15.67571908,12.94557846,14.96297869,13.8875471,17.902741,20.19895975,20.41858091,4.462698946,3.899797801,5.084026776,5.580086012,4.847476915, ,6.363497184, ,2.707178058,2.346295436, ,3.093498751, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2002,0,0,0,0,2,1,0,2,0,7,18,27,49,23,37,24,23,14,9,236,0,0,0,0,0.618859751,0.331818031,0,0.496637762,0,2.022005194,5.341040257,8.655316448,18.68937871,9.599372285,17.68557908,14.59978344,20.11403785,23.8903773,33.69903022,4.658507698,4.083073631,5.292320697,5.787070384,5.028545819, ,6.598100589, ,2.698608657,2.341627424, ,3.080545789, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2003,0,0,0,0,1,1,1,2,3,10,21,41,38,34,37,35,17,9,5,255,0,0,0,0,0.304427904,0.341073426,0.278872352,0.499570369,0.763586106,2.827798389,6.334058231,12.65459439,14.31202474,14.03682603,17.60102752,21.26638271,14.41594234,15.95292116,18.4168846,5.031074282,4.432465833,5.687986014,6.031531836,5.282928804, ,6.829014574, ,2.944126092,2.573239722, ,3.33961779, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2004,0,0,0,0,0,1,0,2,2,11,19,40,37,27,34,30,24,15,9,251,0,0,0,0,0,0.338930201,0,0.504010665,0.501109959,3.0379607,5.750814194,12.01937523,13.67291433,11.03536221,16.15263288,18.12743587,19.7086406,27.27768685,32.36478711,4.936766123,4.344866696,5.586797043,6.1498114,5.361758564, ,6.991107966, ,2.797228026,2.441084027, ,3.177269421, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2005,0,0,0,0,0,0,0,2,4,10,19,35,34,35,27,30,23,10,13,242,0,0,0,0,0,0,0,0.512777124,0.985100357,2.696369877,5.725271348,10.25526828,12.43399014,14.23701787,12.76209563,17.93218049,19.32984276,16.64752202,45.57086269,4.735626786,4.157724393,5.371387908,5.785711902,5.034519446, ,6.588376569, ,2.632587284,2.291201999, ,2.997334091, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2006,0,0,0,0,0,0,1,3,7,7,17,29,37,46,29,26,22,14,9,247,0,0,0,0,0,0,0.310764574,0.776196636,1.716927681,1.848267777,5.050595079,8.372162847,13.18772187,18.82722745,13.62922859,15.41937741,18.61551349,21.58095943,31.03127263,4.811907035,4.230475886,5.450926553,5.731466597,5.008567354, ,6.502386209, ,2.688131372,2.344588974, ,3.054818535, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2007,0,0,1,0,1,0,0,0,7,9,18,30,41,45,41,40,27,11,6,277,0,0,0.325839036,0,0.292764901,0,0,0,1.710905802,2.325256941,5.216620152,9.008495011,13.5430189,18.32352007,19.17043451,23.30893665,22.83278788,16.19504726,20.85723225,5.357833656,4.745395157,6.027383593,6.239970983,5.503841599, ,7.021631755, ,2.899354219,2.546784152, ,3.274448347, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2008,0,0,0,0,1,0,1,2,3,11,11,36,43,36,31,31,30,15,8,259,0,0,0,0,0.288425485,0,0.326241921,0.540724679,0.735712464,2.783436025,3.118567954,10.98632813,13.65192048,14.43446951,14.29256418,17.8625963,25.16440746,21.36478229,28.09482002,4.977993042,4.390146483,5.62262784,5.796885993,5.08243083, ,6.557643253, ,2.64842363,2.315359627, ,3.003543309, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2009,0,0,0,0,1,0,1,4,3,6,22,24,43,51,37,32,27,23,7,281,0,0,0,0,0.28673424,0,0.323149806,1.118934327,0.742612859,1.494116915,6.092377052,7.361059993,13.30005227,20.07842396,16.84421378,18.30894048,22.34451939,31.67651393,24.41491402,5.370897762,4.761218258,6.037005112,6.201462145,5.469578198, ,6.978634489, ,2.836770443,2.494079307, ,3.201200975, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2010,0,0,0,0,0,1,0,1,3,12,18,42,46,41,28,39,26,12,11,280,0,0,0,0,0,0.291636166,0,0.288249232,0.756158914,2.937892943,4.876621477,12.83351871,13.88410994,15.95417649,12.66429663,22.0214568,21.11469339,16.7593084,34.05256478,5.320968416,4.715911755,5.982129956,5.990820156,5.292735673, ,6.731520463, ,2.815266558,2.475505878, ,3.176558248, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2011,0,0,0,0,0,0,0,1,4,7,21,32,47,52,51,39,32,14,10,310,0,0,0,0,0,0,0,0.297529612,1.016094944,1.704120808,5.565611939,9.640761138,13.9688465,19.66620401,23.1432111,21.77019604,25.51915532,19.47826087,28.43413233,5.849166965,5.216097786,6.537888079,6.667117294,5.926406268, ,7.450812939, ,2.995442365,2.652959759, ,3.35841498, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2012,0,0,0,0,0,1,1,0,1,12,24,30,47,55,47,41,27,22,7,315,0,0,0,0,0,0.287908975,0.300357125,0,0.259422888,2.92493163,6.238513986,8.841837216,14.56808721,19.24793085,21.21484317,22.7022298,20.99092725,30.41951273,18.96761956,5.928184282,5.29152946,6.620339348,6.703874135,5.962194406, ,7.48840383, ,3.041344604,2.696265705, ,3.406901635, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2013,0,0,0,0,0,0,1,2,3,6,21,47,38,61,52,41,20,20,12,324,0,0,0,0,0,0,0.293505602,0.636719621,0.801547521,1.471248133,5.351191022,13.56726767,11.97570822,20.51233767,23.11933132,22.33808971,15.34624976,27.38300611,31.838684,6.081423504,5.437189375,6.780996744,6.67379842,5.955340138, ,7.432581257, ,3.075551511,2.731466108, ,3.439753451, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2014,0,0,0,0,0,0,1,3,6,9,24,33,43,40,51,41,22,22,13,308,0,0,0,0,0,0,0.290966649,0.952510978,1.662565671,2.22949975,6.02054511,9.304869831,13.61578164,13.08999041,22.20915801,21.99405624,16.61091941,29.40036617,32.86812298,5.759593088,5.134256401,6.440088616,6.255637368,5.563298819, ,6.987990508, ,2.87794507,2.543005592, ,3.233304874, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2015,0,0,0,0,0,0,1,0,3,9,26,20,42,58,49,39,31,22,11,311,0,0,0,0,0,0,0.287438919,0,0.857571643,2.273772289,6.41511203,5.512375283,13.24929495,18.53301593,21.09105309,20.79234842,23.07560611,28.94279851,27.64166353,5.788200261,5.162708676,6.468584993,6.205817076,5.52388789, ,6.926861505, ,2.781374385,2.459830215, ,3.122383378, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2016,0,0,1,0,1,0,0,0,2,14,21,24,53,70,56,39,41,23,13,358,0,0,0.364460707,0,0.274750183,0,0,0,0.592350387,3.569143227,5.163625455,6.472125365,16.48255959,22.04557766,23.42909978,20.87280434,30.05468487,29.49549873,31.65558721,6.623864414,5.95540524,7.346826073,6.944082336,6.23478028, ,7.691045335, ,3.181925191,2.833298566, ,3.550487359, ,100, 
S92000003,C00-C14,"Lip, oral cavity and pharynx",All,d,2017,0,0,0,0,0,0,3,0,4,6,27,25,57,70,60,62,28,17,21,380,0,0,0,0,0,0,0.844880027,0,1.230644273,1.558158257,6.633108053,6.598290779,17.32464872,22.94585434,23.1187146,32.93282766,20.30559927,21.22585559,50.32953865,7.004866539,6.318187926,7.745818086,7.532321139,6.781364357, ,8.322144033, ,3.335593925,2.986087108, ,3.704164474, ,100, 
